"","1st_network","Region","Age_group","Bridgeness","freq"
"1320","Language","Temporal_Mid_L_6","Old","Super_Bridge",0.496688741721854
"1321","FPN","Temporal_Mid_L_7","Young","Global_Bridge",0.180851063829787
"1322","FPN","Temporal_Mid_L_7","Young","Local_Bridge",0.127659574468085
"1323","FPN","Temporal_Mid_L_7","Young","Not_a_Bridge",0.382978723404255
"1324","FPN","Temporal_Mid_L_7","Young","Super_Bridge",0.308510638297872
"1325","FPN","Temporal_Mid_L_7","Middle","Global_Bridge",0.141732283464567
"1326","FPN","Temporal_Mid_L_7","Middle","Local_Bridge",0.267716535433071
"1327","FPN","Temporal_Mid_L_7","Middle","Not_a_Bridge",0.196850393700787
"1328","FPN","Temporal_Mid_L_7","Middle","Super_Bridge",0.393700787401575
"1329","FPN","Temporal_Mid_L_7","Old","Global_Bridge",0.130177514792899
"1330","FPN","Temporal_Mid_L_7","Old","Local_Bridge",0.165680473372781
"1331","FPN","Temporal_Mid_L_7","Old","Not_a_Bridge",0.201183431952663
"1332","FPN","Temporal_Mid_L_7","Old","Super_Bridge",0.502958579881657
"1333","DMN","Temporal_Mid_L_8","Young","Global_Bridge",0.122448979591837
"1334","DMN","Temporal_Mid_L_8","Young","Local_Bridge",0.153061224489796
"1335","DMN","Temporal_Mid_L_8","Young","Not_a_Bridge",0.326530612244898
"1336","DMN","Temporal_Mid_L_8","Young","Super_Bridge",0.397959183673469
"1337","DMN","Temporal_Mid_L_8","Middle","Global_Bridge",0.169642857142857
"1338","DMN","Temporal_Mid_L_8","Middle","Local_Bridge",0.214285714285714
"1339","DMN","Temporal_Mid_L_8","Middle","Not_a_Bridge",0.133928571428571
"1340","DMN","Temporal_Mid_L_8","Middle","Super_Bridge",0.482142857142857
"1341","DMN","Temporal_Mid_L_8","Old","Global_Bridge",0.0947368421052632
"1342","DMN","Temporal_Mid_L_8","Old","Local_Bridge",0.205263157894737
"1343","DMN","Temporal_Mid_L_8","Old","Not_a_Bridge",0.247368421052632
"1344","DMN","Temporal_Mid_L_8","Old","Super_Bridge",0.452631578947368
"1345","Language","Temporal_Mid_L_9","Young","Global_Bridge",0.0704225352112676
"1346","Language","Temporal_Mid_L_9","Young","Local_Bridge",0.133802816901408
"1347","Language","Temporal_Mid_L_9","Young","Not_a_Bridge",0.112676056338028
"1348","Language","Temporal_Mid_L_9","Young","Super_Bridge",0.683098591549296
"1349","Language","Temporal_Mid_L_9","Middle","Global_Bridge",0.157894736842105
"1350","Language","Temporal_Mid_L_9","Middle","Local_Bridge",0.125
"1351","Language","Temporal_Mid_L_9","Middle","Not_a_Bridge",0.118421052631579
"1352","Language","Temporal_Mid_L_9","Middle","Super_Bridge",0.598684210526316
"1353","Language","Temporal_Mid_L_9","Old","Global_Bridge",0.100591715976331
"1354","Language","Temporal_Mid_L_9","Old","Local_Bridge",0.106508875739645
"1355","Language","Temporal_Mid_L_9","Old","Not_a_Bridge",0.0769230769230769
"1356","Language","Temporal_Mid_L_9","Old","Super_Bridge",0.715976331360947
"1357","FPN","Temporal_Mid_R_1","Young","Global_Bridge",0.0674157303370786
"1358","FPN","Temporal_Mid_R_1","Young","Local_Bridge",0.269662921348315
"1359","FPN","Temporal_Mid_R_1","Young","Not_a_Bridge",0.269662921348315
"1360","FPN","Temporal_Mid_R_1","Young","Super_Bridge",0.393258426966292
"1361","FPN","Temporal_Mid_R_1","Middle","Global_Bridge",0.0697674418604651
"1362","FPN","Temporal_Mid_R_1","Middle","Local_Bridge",0.372093023255814
"1363","FPN","Temporal_Mid_R_1","Middle","Not_a_Bridge",0.232558139534884
"1364","FPN","Temporal_Mid_R_1","Middle","Super_Bridge",0.325581395348837
"1365","FPN","Temporal_Mid_R_1","Old","Global_Bridge",0.0857142857142857
"1366","FPN","Temporal_Mid_R_1","Old","Local_Bridge",0.421428571428571
"1367","FPN","Temporal_Mid_R_1","Old","Not_a_Bridge",0.164285714285714
"1368","FPN","Temporal_Mid_R_1","Old","Super_Bridge",0.328571428571429
"1369","DMN","Temporal_Mid_R_4","Young","Global_Bridge",0.107843137254902
"1370","DMN","Temporal_Mid_R_4","Young","Local_Bridge",0.235294117647059
"1371","DMN","Temporal_Mid_R_4","Young","Not_a_Bridge",0.225490196078431
"1372","DMN","Temporal_Mid_R_4","Young","Super_Bridge",0.431372549019608
"1373","DMN","Temporal_Mid_R_4","Middle","Global_Bridge",0.087719298245614
"1374","DMN","Temporal_Mid_R_4","Middle","Local_Bridge",0.280701754385965
"1375","DMN","Temporal_Mid_R_4","Middle","Not_a_Bridge",0.175438596491228
"1376","DMN","Temporal_Mid_R_4","Middle","Super_Bridge",0.456140350877193
"1377","DMN","Temporal_Mid_R_4","Old","Global_Bridge",0.050561797752809
"1378","DMN","Temporal_Mid_R_4","Old","Local_Bridge",0.365168539325843
"1379","DMN","Temporal_Mid_R_4","Old","Not_a_Bridge",0.168539325842697
"1380","DMN","Temporal_Mid_R_4","Old","Super_Bridge",0.415730337078652
"1381","Language","Temporal_Mid_R_5","Young","Global_Bridge",0.134751773049645
"1382","Language","Temporal_Mid_R_5","Young","Local_Bridge",0.141843971631206
"1383","Language","Temporal_Mid_R_5","Young","Not_a_Bridge",0.276595744680851
"1384","Language","Temporal_Mid_R_5","Young","Super_Bridge",0.446808510638298
"1385","Language","Temporal_Mid_R_5","Middle","Global_Bridge",0.114285714285714
"1386","Language","Temporal_Mid_R_5","Middle","Local_Bridge",0.107142857142857
"1387","Language","Temporal_Mid_R_5","Middle","Not_a_Bridge",0.142857142857143
"1388","Language","Temporal_Mid_R_5","Middle","Super_Bridge",0.635714285714286
"1389","Language","Temporal_Mid_R_5","Old","Global_Bridge",0.0974358974358974
"1390","Language","Temporal_Mid_R_5","Old","Local_Bridge",0.18974358974359
"1391","Language","Temporal_Mid_R_5","Old","Not_a_Bridge",0.133333333333333
"1392","Language","Temporal_Mid_R_5","Old","Super_Bridge",0.57948717948718
"1393","PMM","Temporal_Mid_R_6","Young","Global_Bridge",0.151162790697674
"1394","PMM","Temporal_Mid_R_6","Young","Local_Bridge",0.372093023255814
"1395","PMM","Temporal_Mid_R_6","Young","Not_a_Bridge",0.209302325581395
"1396","PMM","Temporal_Mid_R_6","Young","Super_Bridge",0.267441860465116
"1397","PMM","Temporal_Mid_R_6","Middle","Global_Bridge",0.108910891089109
"1398","PMM","Temporal_Mid_R_6","Middle","Local_Bridge",0.386138613861386
"1399","PMM","Temporal_Mid_R_6","Middle","Not_a_Bridge",0.188118811881188
"1400","PMM","Temporal_Mid_R_6","Middle","Super_Bridge",0.316831683168317
"1401","PMM","Temporal_Mid_R_6","Old","Global_Bridge",0.082089552238806
"1402","PMM","Temporal_Mid_R_6","Old","Local_Bridge",0.313432835820896
"1403","PMM","Temporal_Mid_R_6","Old","Not_a_Bridge",0.305970149253731
"1404","PMM","Temporal_Mid_R_6","Old","Super_Bridge",0.298507462686567
"1405","DMN","Temporal_Pole_Mid_R_1","Young","Global_Bridge",0.204081632653061
"1406","DMN","Temporal_Pole_Mid_R_1","Young","Local_Bridge",0.183673469387755
"1407","DMN","Temporal_Pole_Mid_R_1","Young","Not_a_Bridge",0.295918367346939
"1408","DMN","Temporal_Pole_Mid_R_1","Young","Super_Bridge",0.316326530612245
"1409","DMN","Temporal_Pole_Mid_R_1","Middle","Global_Bridge",0.177966101694915
"1410","DMN","Temporal_Pole_Mid_R_1","Middle","Local_Bridge",0.203389830508475
"1411","DMN","Temporal_Pole_Mid_R_1","Middle","Not_a_Bridge",0.11864406779661
"1412","DMN","Temporal_Pole_Mid_R_1","Middle","Super_Bridge",0.5
"1413","DMN","Temporal_Pole_Mid_R_1","Old","Global_Bridge",0.107594936708861
"1414","DMN","Temporal_Pole_Mid_R_1","Old","Local_Bridge",0.234177215189873
"1415","DMN","Temporal_Pole_Mid_R_1","Old","Not_a_Bridge",0.151898734177215
"1416","DMN","Temporal_Pole_Mid_R_1","Old","Super_Bridge",0.506329113924051
"1417","CON","Temporal_Pole_Sup_L","Young","Global_Bridge",0.208955223880597
"1418","CON","Temporal_Pole_Sup_L","Young","Local_Bridge",0.0373134328358209
"1419","CON","Temporal_Pole_Sup_L","Young","Not_a_Bridge",0.134328358208955
"1420","CON","Temporal_Pole_Sup_L","Young","Super_Bridge",0.619402985074627
"1421","CON","Temporal_Pole_Sup_L","Middle","Global_Bridge",0.272727272727273
"1422","CON","Temporal_Pole_Sup_L","Middle","Local_Bridge",0.0481283422459893
"1423","CON","Temporal_Pole_Sup_L","Middle","Not_a_Bridge",0.117647058823529
"1424","CON","Temporal_Pole_Sup_L","Middle","Super_Bridge",0.561497326203209
"1425","CON","Temporal_Pole_Sup_L","Old","Global_Bridge",0.222772277227723
"1426","CON","Temporal_Pole_Sup_L","Old","Local_Bridge",0.0495049504950495
"1427","CON","Temporal_Pole_Sup_L","Old","Not_a_Bridge",0.113861386138614
"1428","CON","Temporal_Pole_Sup_L","Old","Super_Bridge",0.613861386138614
"1429","Auditory","Temporal_Sup_L_1","Young","Global_Bridge",0.142857142857143
"1430","Auditory","Temporal_Sup_L_1","Young","Local_Bridge",0.2
"1431","Auditory","Temporal_Sup_L_1","Young","Not_a_Bridge",0.361904761904762
"1432","Auditory","Temporal_Sup_L_1","Young","Super_Bridge",0.295238095238095
"1433","Auditory","Temporal_Sup_L_1","Middle","Global_Bridge",0.168
"1434","Auditory","Temporal_Sup_L_1","Middle","Local_Bridge",0.2
"1435","Auditory","Temporal_Sup_L_1","Middle","Not_a_Bridge",0.216
"1436","Auditory","Temporal_Sup_L_1","Middle","Super_Bridge",0.416
"1437","Auditory","Temporal_Sup_L_1","Old","Global_Bridge",0.118518518518519
"1438","Auditory","Temporal_Sup_L_1","Old","Local_Bridge",0.266666666666667
"1439","Auditory","Temporal_Sup_L_1","Old","Not_a_Bridge",0.155555555555556
"1440","Auditory","Temporal_Sup_L_1","Old","Super_Bridge",0.459259259259259
"1441","Language","Temporal_Sup_L_2","Young","Global_Bridge",0.111111111111111
"1442","Language","Temporal_Sup_L_2","Young","Local_Bridge",0.206349206349206
"1443","Language","Temporal_Sup_L_2","Young","Not_a_Bridge",0.26984126984127
"1444","Language","Temporal_Sup_L_2","Young","Super_Bridge",0.412698412698413
"1445","Language","Temporal_Sup_L_2","Middle","Global_Bridge",0.154545454545455
"1446","Language","Temporal_Sup_L_2","Middle","Local_Bridge",0.181818181818182
"1447","Language","Temporal_Sup_L_2","Middle","Not_a_Bridge",0.172727272727273
"1448","Language","Temporal_Sup_L_2","Middle","Super_Bridge",0.490909090909091
"1449","Language","Temporal_Sup_L_2","Old","Global_Bridge",0.149350649350649
"1450","Language","Temporal_Sup_L_2","Old","Local_Bridge",0.24025974025974
"1451","Language","Temporal_Sup_L_2","Old","Not_a_Bridge",0.123376623376623
"1452","Language","Temporal_Sup_L_2","Old","Super_Bridge",0.487012987012987
"1453","CON","Temporal_Sup_R_1","Young","Global_Bridge",0.108527131782946
"1454","CON","Temporal_Sup_R_1","Young","Local_Bridge",0.201550387596899
"1455","CON","Temporal_Sup_R_1","Young","Not_a_Bridge",0.341085271317829
"1456","CON","Temporal_Sup_R_1","Young","Super_Bridge",0.348837209302326
"1457","CON","Temporal_Sup_R_1","Middle","Global_Bridge",0.232394366197183
"1458","CON","Temporal_Sup_R_1","Middle","Local_Bridge",0.119718309859155
"1459","CON","Temporal_Sup_R_1","Middle","Not_a_Bridge",0.246478873239437
"1460","CON","Temporal_Sup_R_1","Middle","Super_Bridge",0.401408450704225
"1461","CON","Temporal_Sup_R_1","Old","Global_Bridge",0.152631578947368
"1462","CON","Temporal_Sup_R_1","Old","Local_Bridge",0.178947368421053
"1463","CON","Temporal_Sup_R_1","Old","Not_a_Bridge",0.152631578947368
"1464","CON","Temporal_Sup_R_1","Old","Super_Bridge",0.515789473684211
"1465","Auditory","Temporal_Sup_R_2","Young","Global_Bridge",0.096
"1466","Auditory","Temporal_Sup_R_2","Young","Local_Bridge",0.152
"1467","Auditory","Temporal_Sup_R_2","Young","Not_a_Bridge",0.296
"1468","Auditory","Temporal_Sup_R_2","Young","Super_Bridge",0.456
"1469","Auditory","Temporal_Sup_R_2","Middle","Global_Bridge",0.194029850746269
"1470","Auditory","Temporal_Sup_R_2","Middle","Local_Bridge",0.0746268656716418
"1471","Auditory","Temporal_Sup_R_2","Middle","Not_a_Bridge",0.201492537313433
"1472","Auditory","Temporal_Sup_R_2","Middle","Super_Bridge",0.529850746268657
"1473","Auditory","Temporal_Sup_R_2","Old","Global_Bridge",0.190217391304348
"1474","Auditory","Temporal_Sup_R_2","Old","Local_Bridge",0.16304347826087
"1475","Auditory","Temporal_Sup_R_2","Old","Not_a_Bridge",0.146739130434783
"1476","Auditory","Temporal_Sup_R_2","Old","Super_Bridge",0.5
"1477","Language","Temporal_Sup_R_4","Young","Global_Bridge",0.0973451327433628
"1478","Language","Temporal_Sup_R_4","Young","Local_Bridge",0.327433628318584
"1479","Language","Temporal_Sup_R_4","Young","Not_a_Bridge",0.265486725663717
"1480","Language","Temporal_Sup_R_4","Young","Super_Bridge",0.309734513274336
"1481","Language","Temporal_Sup_R_4","Middle","Global_Bridge",0.16
"1482","Language","Temporal_Sup_R_4","Middle","Local_Bridge",0.28
"1483","Language","Temporal_Sup_R_4","Middle","Not_a_Bridge",0.216
"1484","Language","Temporal_Sup_R_4","Middle","Super_Bridge",0.344
"1485","Language","Temporal_Sup_R_4","Old","Global_Bridge",0.147540983606557
"1486","Language","Temporal_Sup_R_4","Old","Local_Bridge",0.319672131147541
"1487","Language","Temporal_Sup_R_4","Old","Not_a_Bridge",0.114754098360656
"1488","Language","Temporal_Sup_R_4","Old","Super_Bridge",0.418032786885246
"1489","Language","Temporal_Sup_R_5","Young","Global_Bridge",0.1171875
"1490","Language","Temporal_Sup_R_5","Young","Local_Bridge",0.1875
"1491","Language","Temporal_Sup_R_5","Young","Not_a_Bridge",0.21875
"1492","Language","Temporal_Sup_R_5","Young","Super_Bridge",0.4765625
"1493","Language","Temporal_Sup_R_5","Middle","Global_Bridge",0.0972222222222222
"1494","Language","Temporal_Sup_R_5","Middle","Local_Bridge",0.263888888888889
"1495","Language","Temporal_Sup_R_5","Middle","Not_a_Bridge",0.201388888888889
"1496","Language","Temporal_Sup_R_5","Middle","Super_Bridge",0.4375
"1497","Language","Temporal_Sup_R_5","Old","Global_Bridge",0.139072847682119
"1498","Language","Temporal_Sup_R_5","Old","Local_Bridge",0.19205298013245
"1499","Language","Temporal_Sup_R_5","Old","Not_a_Bridge",0.139072847682119
"1500","Language","Temporal_Sup_R_5","Old","Super_Bridge",0.529801324503311
"1501","FPN","Thalamus_L_1","Young","Global_Bridge",0.032967032967033
"1502","FPN","Thalamus_L_1","Young","Local_Bridge",0.43956043956044
"1503","FPN","Thalamus_L_1","Young","Not_a_Bridge",0.0659340659340659
"1504","FPN","Thalamus_L_1","Young","Super_Bridge",0.461538461538462
"1505","FPN","Thalamus_L_1","Middle","Global_Bridge",0.0495049504950495
"1506","FPN","Thalamus_L_1","Middle","Local_Bridge",0.425742574257426
"1507","FPN","Thalamus_L_1","Middle","Not_a_Bridge",0.0891089108910891
"1508","FPN","Thalamus_L_1","Middle","Super_Bridge",0.435643564356436
"1509","FPN","Thalamus_L_1","Old","Global_Bridge",0.0454545454545455
"1510","FPN","Thalamus_L_1","Old","Local_Bridge",0.5
"1511","FPN","Thalamus_L_1","Old","Not_a_Bridge",0.118181818181818
"1512","FPN","Thalamus_L_1","Old","Super_Bridge",0.336363636363636
"1513","Visual_1","Thalamus_L_2","Young","Global_Bridge",0.0307692307692308
"1514","Visual_1","Thalamus_L_2","Young","Local_Bridge",0.430769230769231
"1515","Visual_1","Thalamus_L_2","Young","Not_a_Bridge",0.138461538461538
"1516","Visual_1","Thalamus_L_2","Young","Super_Bridge",0.4
"1517","Visual_1","Thalamus_L_2","Middle","Global_Bridge",0.0952380952380952
"1518","Visual_1","Thalamus_L_2","Middle","Local_Bridge",0.380952380952381
"1519","Visual_1","Thalamus_L_2","Middle","Not_a_Bridge",0.0714285714285714
"1520","Visual_1","Thalamus_L_2","Middle","Super_Bridge",0.452380952380952
"1521","Visual_1","Thalamus_L_2","Old","Global_Bridge",0.0628930817610063
"1522","Visual_1","Thalamus_L_2","Old","Local_Bridge",0.257861635220126
"1523","Visual_1","Thalamus_L_2","Old","Not_a_Bridge",0.10062893081761
"1524","Visual_1","Thalamus_L_2","Old","Super_Bridge",0.578616352201258
"1525","Visual_1","Thalamus_R_1","Young","Global_Bridge",0.0126582278481013
"1526","Visual_1","Thalamus_R_1","Young","Local_Bridge",0.658227848101266
"1527","Visual_1","Thalamus_R_1","Young","Not_a_Bridge",0.0506329113924051
"1528","Visual_1","Thalamus_R_1","Young","Super_Bridge",0.278481012658228
"1529","Visual_1","Thalamus_R_1","Middle","Global_Bridge",0.0232558139534884
"1530","Visual_1","Thalamus_R_1","Middle","Local_Bridge",0.662790697674419
"1531","Visual_1","Thalamus_R_1","Middle","Not_a_Bridge",0.0465116279069767
"1532","Visual_1","Thalamus_R_1","Middle","Super_Bridge",0.267441860465116
"1533","Visual_1","Thalamus_R_1","Old","Global_Bridge",0.024
"1534","Visual_1","Thalamus_R_1","Old","Local_Bridge",0.616
"1535","Visual_1","Thalamus_R_1","Old","Not_a_Bridge",0.08
"1536","Visual_1","Thalamus_R_1","Old","Super_Bridge",0.28
"1537","Visual_1","Thalamus_R_2","Young","Global_Bridge",0.0555555555555556
"1538","Visual_1","Thalamus_R_2","Young","Local_Bridge",0.666666666666667
"1539","Visual_1","Thalamus_R_2","Young","Not_a_Bridge",0.0740740740740741
"1540","Visual_1","Thalamus_R_2","Young","Super_Bridge",0.203703703703704
"1541","Visual_1","Thalamus_R_2","Middle","Global_Bridge",0.0285714285714286
"1542","Visual_1","Thalamus_R_2","Middle","Local_Bridge",0.414285714285714
"1543","Visual_1","Thalamus_R_2","Middle","Not_a_Bridge",0.128571428571429
"1544","Visual_1","Thalamus_R_2","Middle","Super_Bridge",0.428571428571429
"1545","Visual_1","Thalamus_R_2","Old","Global_Bridge",0.0567375886524823
"1546","Visual_1","Thalamus_R_2","Old","Local_Bridge",0.269503546099291
"1547","Visual_1","Thalamus_R_2","Old","Not_a_Bridge",0.0851063829787234
"1548","Visual_1","Thalamus_R_2","Old","Super_Bridge",0.588652482269504
"1549","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Global_Bridge",0.0099009900990099
"1550","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Local_Bridge",0.475247524752475
"1551","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Not_a_Bridge",0.148514851485149
"1552","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Super_Bridge",0.366336633663366
"1553","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Global_Bridge",0.045045045045045
"1554","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Local_Bridge",0.36036036036036
"1555","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Not_a_Bridge",0.0900900900900901
"1556","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Super_Bridge",0.504504504504504
"1557","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Global_Bridge",0.0680272108843537
"1558","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Local_Bridge",0.306122448979592
"1559","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Not_a_Bridge",0.054421768707483
"1560","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Super_Bridge",0.571428571428571
"1561","Visual_1","Vermis_6","Young","Global_Bridge",0.0297029702970297
"1562","Visual_1","Vermis_6","Young","Local_Bridge",0.673267326732673
"1563","Visual_1","Vermis_6","Young","Not_a_Bridge",0.0693069306930693
"1564","Visual_1","Vermis_6","Young","Super_Bridge",0.227722772277228
"1565","Visual_1","Vermis_6","Middle","Global_Bridge",0.0113636363636364
"1566","Visual_1","Vermis_6","Middle","Local_Bridge",0.784090909090909
"1567","Visual_1","Vermis_6","Middle","Not_a_Bridge",0.0113636363636364
"1568","Visual_1","Vermis_6","Middle","Super_Bridge",0.193181818181818
"1569","Visual_1","Vermis_6","Old","Global_Bridge",0.00662251655629139
"1570","Visual_1","Vermis_6","Old","Local_Bridge",0.76158940397351
"1571","Visual_1","Vermis_6","Old","Not_a_Bridge",0.0662251655629139
"1572","Visual_1","Vermis_6","Old","Super_Bridge",0.165562913907285
