"","1st_network","Region","Age_group","Hub_consensus","freq"
"778","SMN","Precentral_L_3","Old","Peripheral",0.166666666666667
"779","SMN","Precentral_L_3","Old","Provincial",0.298245614035088
"780","SMN","Precentral_L_3","Old","Satellite",0.315789473684211
"781","Language","Precentral_L_4","Young","Connector",0.333333333333333
"782","Language","Precentral_L_4","Young","Peripheral",0.111111111111111
"783","Language","Precentral_L_4","Young","Provincial",0.134920634920635
"784","Language","Precentral_L_4","Young","Satellite",0.420634920634921
"785","Language","Precentral_L_4","Middle","Connector",0.298245614035088
"786","Language","Precentral_L_4","Middle","Peripheral",0.00584795321637427
"787","Language","Precentral_L_4","Middle","Provincial",0.0350877192982456
"788","Language","Precentral_L_4","Middle","Satellite",0.660818713450292
"789","Language","Precentral_L_4","Old","Connector",0.397790055248619
"790","Language","Precentral_L_4","Old","Peripheral",0.0662983425414365
"791","Language","Precentral_L_4","Old","Provincial",0.104972375690608
"792","Language","Precentral_L_4","Old","Satellite",0.430939226519337
"793","FPN","Precentral_L_5","Young","Connector",0.354545454545455
"794","FPN","Precentral_L_5","Young","Peripheral",0
"795","FPN","Precentral_L_5","Young","Provincial",0.5
"796","FPN","Precentral_L_5","Young","Satellite",0.145454545454545
"797","FPN","Precentral_L_5","Middle","Connector",0.583941605839416
"798","FPN","Precentral_L_5","Middle","Peripheral",0.0437956204379562
"799","FPN","Precentral_L_5","Middle","Provincial",0.248175182481752
"800","FPN","Precentral_L_5","Middle","Satellite",0.124087591240876
"801","FPN","Precentral_L_5","Old","Connector",0.556818181818182
"802","FPN","Precentral_L_5","Old","Peripheral",0.0340909090909091
"803","FPN","Precentral_L_5","Old","Provincial",0.3125
"804","FPN","Precentral_L_5","Old","Satellite",0.0965909090909091
"805","FPN","Precentral_L_6","Young","Connector",0.310344827586207
"806","FPN","Precentral_L_6","Young","Peripheral",0.0862068965517241
"807","FPN","Precentral_L_6","Young","Provincial",0.103448275862069
"808","FPN","Precentral_L_6","Young","Satellite",0.5
"809","FPN","Precentral_L_6","Middle","Connector",0.392307692307692
"810","FPN","Precentral_L_6","Middle","Peripheral",0.1
"811","FPN","Precentral_L_6","Middle","Provincial",0.0846153846153846
"812","FPN","Precentral_L_6","Middle","Satellite",0.423076923076923
"813","FPN","Precentral_L_6","Old","Connector",0.49390243902439
"814","FPN","Precentral_L_6","Old","Peripheral",0.0731707317073171
"815","FPN","Precentral_L_6","Old","Provincial",0.103658536585366
"816","FPN","Precentral_L_6","Old","Satellite",0.329268292682927
"817","SMN","Precentral_R_1","Young","Connector",0.137931034482759
"818","SMN","Precentral_R_1","Young","Peripheral",0.195402298850575
"819","SMN","Precentral_R_1","Young","Provincial",0.494252873563218
"820","SMN","Precentral_R_1","Young","Satellite",0.172413793103448
"821","SMN","Precentral_R_1","Middle","Connector",0.204301075268817
"822","SMN","Precentral_R_1","Middle","Peripheral",0.161290322580645
"823","SMN","Precentral_R_1","Middle","Provincial",0.473118279569892
"824","SMN","Precentral_R_1","Middle","Satellite",0.161290322580645
"825","SMN","Precentral_R_1","Old","Connector",0.344827586206897
"826","SMN","Precentral_R_1","Old","Peripheral",0.0413793103448276
"827","SMN","Precentral_R_1","Old","Provincial",0.413793103448276
"828","SMN","Precentral_R_1","Old","Satellite",0.2
"829","SMN","Precentral_R_2","Young","Connector",0.17741935483871
"830","SMN","Precentral_R_2","Young","Peripheral",0.0806451612903226
"831","SMN","Precentral_R_2","Young","Provincial",0.57258064516129
"832","SMN","Precentral_R_2","Young","Satellite",0.169354838709677
"833","SMN","Precentral_R_2","Middle","Connector",0.284615384615385
"834","SMN","Precentral_R_2","Middle","Peripheral",0.0461538461538462
"835","SMN","Precentral_R_2","Middle","Provincial",0.446153846153846
"836","SMN","Precentral_R_2","Middle","Satellite",0.223076923076923
"837","SMN","Precentral_R_2","Old","Connector",0.548913043478261
"838","SMN","Precentral_R_2","Old","Peripheral",0.0217391304347826
"839","SMN","Precentral_R_2","Old","Provincial",0.239130434782609
"840","SMN","Precentral_R_2","Old","Satellite",0.190217391304348
"841","SMN","Precentral_R_3","Young","Connector",0.25609756097561
"842","SMN","Precentral_R_3","Young","Peripheral",0.121951219512195
"843","SMN","Precentral_R_3","Young","Provincial",0.48780487804878
"844","SMN","Precentral_R_3","Young","Satellite",0.134146341463415
"845","SMN","Precentral_R_3","Middle","Connector",0.315789473684211
"846","SMN","Precentral_R_3","Middle","Peripheral",0.126315789473684
"847","SMN","Precentral_R_3","Middle","Provincial",0.368421052631579
"848","SMN","Precentral_R_3","Middle","Satellite",0.189473684210526
"849","SMN","Precentral_R_3","Old","Connector",0.414965986394558
"850","SMN","Precentral_R_3","Old","Peripheral",0.0340136054421769
"851","SMN","Precentral_R_3","Old","Provincial",0.374149659863946
"852","SMN","Precentral_R_3","Old","Satellite",0.17687074829932
"853","CON","Precentral_R_5","Young","Connector",0.31
"854","CON","Precentral_R_5","Young","Peripheral",0.14
"855","CON","Precentral_R_5","Young","Provincial",0.24
"856","CON","Precentral_R_5","Young","Satellite",0.31
"857","CON","Precentral_R_5","Middle","Connector",0.509803921568627
"858","CON","Precentral_R_5","Middle","Peripheral",0.0392156862745098
"859","CON","Precentral_R_5","Middle","Provincial",0.0882352941176471
"860","CON","Precentral_R_5","Middle","Satellite",0.362745098039216
"861","CON","Precentral_R_5","Old","Connector",0.3828125
"862","CON","Precentral_R_5","Old","Peripheral",0.0859375
"863","CON","Precentral_R_5","Old","Provincial",0.140625
"864","CON","Precentral_R_5","Old","Satellite",0.390625
"865","CON","Precuneus_L_1","Young","Connector",0.10126582278481
"866","CON","Precuneus_L_1","Young","Peripheral",0.291139240506329
"867","CON","Precuneus_L_1","Young","Provincial",0.0379746835443038
"868","CON","Precuneus_L_1","Young","Satellite",0.569620253164557
"869","CON","Precuneus_L_1","Middle","Connector",0.201438848920863
"870","CON","Precuneus_L_1","Middle","Peripheral",0.0503597122302158
"871","CON","Precuneus_L_1","Middle","Provincial",0.0647482014388489
"872","CON","Precuneus_L_1","Middle","Satellite",0.683453237410072
"873","CON","Precuneus_L_1","Old","Connector",0.238341968911917
"874","CON","Precuneus_L_1","Old","Peripheral",0.0259067357512953
"875","CON","Precuneus_L_1","Old","Provincial",0.0466321243523316
"876","CON","Precuneus_L_1","Old","Satellite",0.689119170984456
"877","Visual_1","Precuneus_L_2","Young","Connector",0.073394495412844
"878","Visual_1","Precuneus_L_2","Young","Peripheral",0.238532110091743
"879","Visual_1","Precuneus_L_2","Young","Provincial",0.018348623853211
"880","Visual_1","Precuneus_L_2","Young","Satellite",0.669724770642202
"881","Visual_1","Precuneus_L_2","Middle","Connector",0.11965811965812
"882","Visual_1","Precuneus_L_2","Middle","Peripheral",0.111111111111111
"883","Visual_1","Precuneus_L_2","Middle","Provincial",0.0170940170940171
"884","Visual_1","Precuneus_L_2","Middle","Satellite",0.752136752136752
"885","Visual_1","Precuneus_L_2","Old","Connector",0.163398692810458
"886","Visual_1","Precuneus_L_2","Old","Peripheral",0.065359477124183
"887","Visual_1","Precuneus_L_2","Old","Provincial",0.0196078431372549
"888","Visual_1","Precuneus_L_2","Old","Satellite",0.751633986928105
"889","DMN","Precuneus_L_3","Young","Connector",0.0948275862068965
"890","DMN","Precuneus_L_3","Young","Peripheral",0.0258620689655172
"891","DMN","Precuneus_L_3","Young","Provincial",0.870689655172414
"892","DMN","Precuneus_L_3","Young","Satellite",0.00862068965517241
"893","DMN","Precuneus_L_3","Middle","Connector",0.2
"894","DMN","Precuneus_L_3","Middle","Peripheral",0
"895","DMN","Precuneus_L_3","Middle","Provincial",0.780645161290323
"896","DMN","Precuneus_L_3","Middle","Satellite",0.0193548387096774
"897","DMN","Precuneus_L_3","Old","Connector",0.191387559808612
"898","DMN","Precuneus_L_3","Old","Peripheral",0.00956937799043062
"899","DMN","Precuneus_L_3","Old","Provincial",0.779904306220096
"900","DMN","Precuneus_L_3","Old","Satellite",0.0191387559808612
"901","DMN","Precuneus_L_4","Young","Connector",0.115384615384615
"902","DMN","Precuneus_L_4","Young","Peripheral",0.192307692307692
"903","DMN","Precuneus_L_4","Young","Provincial",0.371794871794872
"904","DMN","Precuneus_L_4","Young","Satellite",0.320512820512821
"905","DMN","Precuneus_L_4","Middle","Connector",0.295454545454545
"906","DMN","Precuneus_L_4","Middle","Peripheral",0.0795454545454545
"907","DMN","Precuneus_L_4","Middle","Provincial",0.352272727272727
"908","DMN","Precuneus_L_4","Middle","Satellite",0.272727272727273
"909","DMN","Precuneus_L_4","Old","Connector",0.341269841269841
"910","DMN","Precuneus_L_4","Old","Peripheral",0.0396825396825397
"911","DMN","Precuneus_L_4","Old","Provincial",0.357142857142857
"912","DMN","Precuneus_L_4","Old","Satellite",0.261904761904762
"913","FPN","Precuneus_L_5","Young","Connector",0.195652173913043
"914","FPN","Precuneus_L_5","Young","Peripheral",0.195652173913043
"915","FPN","Precuneus_L_5","Young","Provincial",0.369565217391304
"916","FPN","Precuneus_L_5","Young","Satellite",0.239130434782609
"917","FPN","Precuneus_L_5","Middle","Connector",0.371681415929204
"918","FPN","Precuneus_L_5","Middle","Peripheral",0.0619469026548673
"919","FPN","Precuneus_L_5","Middle","Provincial",0.36283185840708
"920","FPN","Precuneus_L_5","Middle","Satellite",0.20353982300885
"921","FPN","Precuneus_L_5","Old","Connector",0.424418604651163
"922","FPN","Precuneus_L_5","Old","Peripheral",0.0523255813953488
"923","FPN","Precuneus_L_5","Old","Provincial",0.348837209302326
"924","FPN","Precuneus_L_5","Old","Satellite",0.174418604651163
"925","FPN","Precuneus_L_6","Young","Connector",0.2
"926","FPN","Precuneus_L_6","Young","Peripheral",0.166666666666667
"927","FPN","Precuneus_L_6","Young","Provincial",0.0444444444444444
"928","FPN","Precuneus_L_6","Young","Satellite",0.588888888888889
"929","FPN","Precuneus_L_6","Middle","Connector",0.281553398058252
"930","FPN","Precuneus_L_6","Middle","Peripheral",0.0970873786407767
"931","FPN","Precuneus_L_6","Middle","Provincial",0.0194174757281553
"932","FPN","Precuneus_L_6","Middle","Satellite",0.601941747572815
"933","FPN","Precuneus_L_6","Old","Connector",0.272108843537415
"934","FPN","Precuneus_L_6","Old","Peripheral",0.136054421768707
"935","FPN","Precuneus_L_6","Old","Provincial",0.0408163265306122
"936","FPN","Precuneus_L_6","Old","Satellite",0.551020408163265
"937","SMN","Precuneus_L_7","Young","Connector",0.045045045045045
"938","SMN","Precuneus_L_7","Young","Peripheral",0.0540540540540541
"939","SMN","Precuneus_L_7","Young","Provincial",0.027027027027027
"940","SMN","Precuneus_L_7","Young","Satellite",0.873873873873874
"941","SMN","Precuneus_L_7","Middle","Connector",0.115384615384615
"942","SMN","Precuneus_L_7","Middle","Peripheral",0.0576923076923077
"943","SMN","Precuneus_L_7","Middle","Provincial",0.0576923076923077
"944","SMN","Precuneus_L_7","Middle","Satellite",0.769230769230769
"945","SMN","Precuneus_L_7","Old","Connector",0.217391304347826
"946","SMN","Precuneus_L_7","Old","Peripheral",0.093167701863354
"947","SMN","Precuneus_L_7","Old","Provincial",0.093167701863354
"948","SMN","Precuneus_L_7","Old","Satellite",0.596273291925466
"949","CON","Putamen_L_1","Young","Connector",0.283783783783784
"950","CON","Putamen_L_1","Young","Peripheral",0.175675675675676
"951","CON","Putamen_L_1","Young","Provincial",0.216216216216216
"952","CON","Putamen_L_1","Young","Satellite",0.324324324324324
"953","CON","Putamen_L_1","Middle","Connector",0.435294117647059
"954","CON","Putamen_L_1","Middle","Peripheral",0.164705882352941
"955","CON","Putamen_L_1","Middle","Provincial",0.164705882352941
"956","CON","Putamen_L_1","Middle","Satellite",0.235294117647059
"957","CON","Putamen_L_1","Old","Connector",0.323076923076923
"958","CON","Putamen_L_1","Old","Peripheral",0.223076923076923
"959","CON","Putamen_L_1","Old","Provincial",0.169230769230769
"960","CON","Putamen_L_1","Old","Satellite",0.284615384615385
"961","CON","Putamen_L_2","Young","Connector",0.246913580246914
"962","CON","Putamen_L_2","Young","Peripheral",0.246913580246914
"963","CON","Putamen_L_2","Young","Provincial",0.148148148148148
"964","CON","Putamen_L_2","Young","Satellite",0.358024691358025
"965","CON","Putamen_L_2","Middle","Connector",0.274509803921569
"966","CON","Putamen_L_2","Middle","Peripheral",0.166666666666667
"967","CON","Putamen_L_2","Middle","Provincial",0.117647058823529
"968","CON","Putamen_L_2","Middle","Satellite",0.441176470588235
"969","CON","Putamen_L_2","Old","Connector",0.266666666666667
"970","CON","Putamen_L_2","Old","Peripheral",0.233333333333333
"971","CON","Putamen_L_2","Old","Provincial",0.141666666666667
"972","CON","Putamen_L_2","Old","Satellite",0.358333333333333
"973","CON","Putamen_R_1","Young","Connector",0.232876712328767
"974","CON","Putamen_R_1","Young","Peripheral",0.328767123287671
"975","CON","Putamen_R_1","Young","Provincial",0.150684931506849
"976","CON","Putamen_R_1","Young","Satellite",0.287671232876712
"977","CON","Putamen_R_1","Middle","Connector",0.28735632183908
"978","CON","Putamen_R_1","Middle","Peripheral",0.264367816091954
"979","CON","Putamen_R_1","Middle","Provincial",0.160919540229885
"980","CON","Putamen_R_1","Middle","Satellite",0.28735632183908
"981","CON","Putamen_R_1","Old","Connector",0.286821705426357
"982","CON","Putamen_R_1","Old","Peripheral",0.209302325581395
"983","CON","Putamen_R_1","Old","Provincial",0.217054263565891
"984","CON","Putamen_R_1","Old","Satellite",0.286821705426357
"985","CON","Putamen_R_2","Young","Connector",0.285714285714286
"986","CON","Putamen_R_2","Young","Peripheral",0.220779220779221
"987","CON","Putamen_R_2","Young","Provincial",0.311688311688312
"988","CON","Putamen_R_2","Young","Satellite",0.181818181818182
"989","CON","Putamen_R_2","Middle","Connector",0.272727272727273
"990","CON","Putamen_R_2","Middle","Peripheral",0.155844155844156
"991","CON","Putamen_R_2","Middle","Provincial",0.207792207792208
"992","CON","Putamen_R_2","Middle","Satellite",0.363636363636364
"993","CON","Putamen_R_2","Old","Connector",0.247619047619048
"994","CON","Putamen_R_2","Old","Peripheral",0.247619047619048
"995","CON","Putamen_R_2","Old","Provincial",0.142857142857143
"996","CON","Putamen_R_2","Old","Satellite",0.361904761904762
"997","CON","Rolandic_Oper_L_1","Young","Connector",0.5
"998","CON","Rolandic_Oper_L_1","Young","Peripheral",0.0476190476190476
"999","CON","Rolandic_Oper_L_1","Young","Provincial",0.142857142857143
"1000","CON","Rolandic_Oper_L_1","Young","Satellite",0.30952380952381
"1001","CON","Rolandic_Oper_L_1","Middle","Connector",0.521008403361345
"1002","CON","Rolandic_Oper_L_1","Middle","Peripheral",0
"1003","CON","Rolandic_Oper_L_1","Middle","Provincial",0.235294117647059
"1004","CON","Rolandic_Oper_L_1","Middle","Satellite",0.243697478991597
"1005","CON","Rolandic_Oper_L_1","Old","Connector",0.468531468531469
"1006","CON","Rolandic_Oper_L_1","Old","Peripheral",0.104895104895105
"1007","CON","Rolandic_Oper_L_1","Old","Provincial",0.293706293706294
"1008","CON","Rolandic_Oper_L_1","Old","Satellite",0.132867132867133
"1009","Auditory","Rolandic_Oper_L_2","Young","Connector",0.398601398601399
"1010","Auditory","Rolandic_Oper_L_2","Young","Peripheral",0.0629370629370629
"1011","Auditory","Rolandic_Oper_L_2","Young","Provincial",0.356643356643357
"1012","Auditory","Rolandic_Oper_L_2","Young","Satellite",0.181818181818182
"1013","Auditory","Rolandic_Oper_L_2","Middle","Connector",0.41044776119403
"1014","Auditory","Rolandic_Oper_L_2","Middle","Peripheral",0.0447761194029851
"1015","Auditory","Rolandic_Oper_L_2","Middle","Provincial",0.328358208955224
"1016","Auditory","Rolandic_Oper_L_2","Middle","Satellite",0.216417910447761
"1017","Auditory","Rolandic_Oper_L_2","Old","Connector",0.395348837209302
"1018","Auditory","Rolandic_Oper_L_2","Old","Peripheral",0.11046511627907
"1019","Auditory","Rolandic_Oper_L_2","Old","Provincial",0.255813953488372
"1020","Auditory","Rolandic_Oper_L_2","Old","Satellite",0.238372093023256
"1021","SMN","Rolandic_Oper_L_3","Young","Connector",0.409448818897638
"1022","SMN","Rolandic_Oper_L_3","Young","Peripheral",0.062992125984252
"1023","SMN","Rolandic_Oper_L_3","Young","Provincial",0.377952755905512
"1024","SMN","Rolandic_Oper_L_3","Young","Satellite",0.149606299212598
"1025","SMN","Rolandic_Oper_L_3","Middle","Connector",0.385714285714286
"1026","SMN","Rolandic_Oper_L_3","Middle","Peripheral",0.0357142857142857
"1027","SMN","Rolandic_Oper_L_3","Middle","Provincial",0.478571428571429
"1028","SMN","Rolandic_Oper_L_3","Middle","Satellite",0.1
"1029","SMN","Rolandic_Oper_L_3","Old","Connector",0.544943820224719
"1030","SMN","Rolandic_Oper_L_3","Old","Peripheral",0.0168539325842697
"1031","SMN","Rolandic_Oper_L_3","Old","Provincial",0.0842696629213483
"1032","SMN","Rolandic_Oper_L_3","Old","Satellite",0.353932584269663
"1033","CON","Rolandic_Oper_R_1","Young","Connector",0.614864864864865
"1034","CON","Rolandic_Oper_R_1","Young","Peripheral",0.0810810810810811
"1035","CON","Rolandic_Oper_R_1","Young","Provincial",0.202702702702703
"1036","CON","Rolandic_Oper_R_1","Young","Satellite",0.101351351351351
"1037","CON","Rolandic_Oper_R_1","Middle","Connector",0.6
"1038","CON","Rolandic_Oper_R_1","Middle","Peripheral",0.00555555555555556
"1039","CON","Rolandic_Oper_R_1","Middle","Provincial",0.0555555555555556
"1040","CON","Rolandic_Oper_R_1","Middle","Satellite",0.338888888888889
"1041","CON","Rolandic_Oper_R_1","Old","Connector",0.590425531914894
"1042","CON","Rolandic_Oper_R_1","Old","Peripheral",0.0212765957446809
"1043","CON","Rolandic_Oper_R_1","Old","Provincial",0.287234042553192
"1044","CON","Rolandic_Oper_R_1","Old","Satellite",0.101063829787234
"1045","SMN","Rolandic_Oper_R_2","Young","Connector",0.2421875
"1046","SMN","Rolandic_Oper_R_2","Young","Peripheral",0.0625
"1047","SMN","Rolandic_Oper_R_2","Young","Provincial",0.5625
"1048","SMN","Rolandic_Oper_R_2","Young","Satellite",0.1328125
"1049","SMN","Rolandic_Oper_R_2","Middle","Connector",0.285714285714286
"1050","SMN","Rolandic_Oper_R_2","Middle","Peripheral",0.0793650793650794
"1051","SMN","Rolandic_Oper_R_2","Middle","Provincial",0.515873015873016
"1052","SMN","Rolandic_Oper_R_2","Middle","Satellite",0.119047619047619
"1053","SMN","Rolandic_Oper_R_2","Old","Connector",0.350993377483444
"1054","SMN","Rolandic_Oper_R_2","Old","Peripheral",0.0596026490066225
"1055","SMN","Rolandic_Oper_R_2","Old","Provincial",0.172185430463576
"1056","SMN","Rolandic_Oper_R_2","Old","Satellite",0.417218543046358
"1057","CON","Rolandic_Oper_R_3","Young","Connector",0.404761904761905
"1058","CON","Rolandic_Oper_R_3","Young","Peripheral",0.0476190476190476
"1059","CON","Rolandic_Oper_R_3","Young","Provincial",0.452380952380952
"1060","CON","Rolandic_Oper_R_3","Young","Satellite",0.0952380952380952
"1061","CON","Rolandic_Oper_R_3","Middle","Connector",0.409090909090909
"1062","CON","Rolandic_Oper_R_3","Middle","Peripheral",0.00757575757575758
"1063","CON","Rolandic_Oper_R_3","Middle","Provincial",0.492424242424242
"1064","CON","Rolandic_Oper_R_3","Middle","Satellite",0.0909090909090909
"1065","CON","Rolandic_Oper_R_3","Old","Connector",0.567708333333333
"1066","CON","Rolandic_Oper_R_3","Old","Peripheral",0.0208333333333333
"1067","CON","Rolandic_Oper_R_3","Old","Provincial",0.078125
"1068","CON","Rolandic_Oper_R_3","Old","Satellite",0.333333333333333
"1069","SMN","Supp_Motor_Area_L_1","Young","Connector",0.458064516129032
"1070","SMN","Supp_Motor_Area_L_1","Young","Peripheral",0.0451612903225806
"1071","SMN","Supp_Motor_Area_L_1","Young","Provincial",0.219354838709677
"1072","SMN","Supp_Motor_Area_L_1","Young","Satellite",0.27741935483871
"1073","SMN","Supp_Motor_Area_L_1","Middle","Connector",0.412121212121212
"1074","SMN","Supp_Motor_Area_L_1","Middle","Peripheral",0.0242424242424242
"1075","SMN","Supp_Motor_Area_L_1","Middle","Provincial",0.36969696969697
"1076","SMN","Supp_Motor_Area_L_1","Middle","Satellite",0.193939393939394
"1077","SMN","Supp_Motor_Area_L_1","Old","Connector",0.606334841628959
"1078","SMN","Supp_Motor_Area_L_1","Old","Peripheral",0.00452488687782805
"1079","SMN","Supp_Motor_Area_L_1","Old","Provincial",0.117647058823529
"1080","SMN","Supp_Motor_Area_L_1","Old","Satellite",0.271493212669683
"1081","CON","Supp_Motor_Area_L_2","Young","Connector",0.528662420382166
"1082","CON","Supp_Motor_Area_L_2","Young","Peripheral",0
"1083","CON","Supp_Motor_Area_L_2","Young","Provincial",0.089171974522293
"1084","CON","Supp_Motor_Area_L_2","Young","Satellite",0.382165605095541
"1085","CON","Supp_Motor_Area_L_2","Middle","Connector",0.627027027027027
"1086","CON","Supp_Motor_Area_L_2","Middle","Peripheral",0
"1087","CON","Supp_Motor_Area_L_2","Middle","Provincial",0.12972972972973
"1088","CON","Supp_Motor_Area_L_2","Middle","Satellite",0.243243243243243
"1089","CON","Supp_Motor_Area_L_2","Old","Connector",0.564655172413793
"1090","CON","Supp_Motor_Area_L_2","Old","Peripheral",0.00862068965517241
"1091","CON","Supp_Motor_Area_L_2","Old","Provincial",0.0474137931034483
"1092","CON","Supp_Motor_Area_L_2","Old","Satellite",0.379310344827586
"1093","Language","Supp_Motor_Area_L_3","Young","Connector",0.213235294117647
"1094","Language","Supp_Motor_Area_L_3","Young","Peripheral",0.0220588235294118
"1095","Language","Supp_Motor_Area_L_3","Young","Provincial",0.0882352941176471
"1096","Language","Supp_Motor_Area_L_3","Young","Satellite",0.676470588235294
"1097","Language","Supp_Motor_Area_L_3","Middle","Connector",0.291139240506329
"1098","Language","Supp_Motor_Area_L_3","Middle","Peripheral",0.0189873417721519
"1099","Language","Supp_Motor_Area_L_3","Middle","Provincial",0.0316455696202532
"1100","Language","Supp_Motor_Area_L_3","Middle","Satellite",0.658227848101266
"1101","Language","Supp_Motor_Area_L_3","Old","Connector",0.287292817679558
"1102","Language","Supp_Motor_Area_L_3","Old","Peripheral",0.0110497237569061
"1103","Language","Supp_Motor_Area_L_3","Old","Provincial",0.0552486187845304
"1104","Language","Supp_Motor_Area_L_3","Old","Satellite",0.646408839779006
"1105","FPN","Supp_Motor_Area_L_4","Young","Connector",0.941558441558442
"1106","FPN","Supp_Motor_Area_L_4","Young","Peripheral",0
"1107","FPN","Supp_Motor_Area_L_4","Young","Provincial",0.0324675324675325
"1108","FPN","Supp_Motor_Area_L_4","Young","Satellite",0.025974025974026
"1109","FPN","Supp_Motor_Area_L_4","Middle","Connector",0.836158192090395
"1110","FPN","Supp_Motor_Area_L_4","Middle","Peripheral",0.00564971751412429
"1111","FPN","Supp_Motor_Area_L_4","Middle","Provincial",0.0847457627118644
"1112","FPN","Supp_Motor_Area_L_4","Middle","Satellite",0.0734463276836158
"1113","FPN","Supp_Motor_Area_L_4","Old","Connector",0.685446009389671
"1114","FPN","Supp_Motor_Area_L_4","Old","Peripheral",0.0140845070422535
"1115","FPN","Supp_Motor_Area_L_4","Old","Provincial",0.0516431924882629
"1116","FPN","Supp_Motor_Area_L_4","Old","Satellite",0.248826291079812
"1117","SMN","Supp_Motor_Area_R_1","Young","Connector",0.347107438016529
"1118","SMN","Supp_Motor_Area_R_1","Young","Peripheral",0.0578512396694215
"1119","SMN","Supp_Motor_Area_R_1","Young","Provincial",0.40495867768595
"1120","SMN","Supp_Motor_Area_R_1","Young","Satellite",0.190082644628099
"1121","SMN","Supp_Motor_Area_R_1","Middle","Connector",0.333333333333333
"1122","SMN","Supp_Motor_Area_R_1","Middle","Peripheral",0.0151515151515152
"1123","SMN","Supp_Motor_Area_R_1","Middle","Provincial",0.53030303030303
"1124","SMN","Supp_Motor_Area_R_1","Middle","Satellite",0.121212121212121
"1125","SMN","Supp_Motor_Area_R_1","Old","Connector",0.517857142857143
"1126","SMN","Supp_Motor_Area_R_1","Old","Peripheral",0.0119047619047619
"1127","SMN","Supp_Motor_Area_R_1","Old","Provincial",0.285714285714286
"1128","SMN","Supp_Motor_Area_R_1","Old","Satellite",0.18452380952381
"1129","SMN","Supp_Motor_Area_R_2","Young","Connector",0.136363636363636
"1130","SMN","Supp_Motor_Area_R_2","Young","Peripheral",0.170454545454545
"1131","SMN","Supp_Motor_Area_R_2","Young","Provincial",0.511363636363636
"1132","SMN","Supp_Motor_Area_R_2","Young","Satellite",0.181818181818182
"1133","SMN","Supp_Motor_Area_R_2","Middle","Connector",0.236559139784946
"1134","SMN","Supp_Motor_Area_R_2","Middle","Peripheral",0.0752688172043011
"1135","SMN","Supp_Motor_Area_R_2","Middle","Provincial",0.462365591397849
"1136","SMN","Supp_Motor_Area_R_2","Middle","Satellite",0.225806451612903
"1137","SMN","Supp_Motor_Area_R_2","Old","Connector",0.341269841269841
"1138","SMN","Supp_Motor_Area_R_2","Old","Peripheral",0.0793650793650794
"1139","SMN","Supp_Motor_Area_R_2","Old","Provincial",0.404761904761905
"1140","SMN","Supp_Motor_Area_R_2","Old","Satellite",0.174603174603175
"1141","SMN","Supp_Motor_Area_R_3","Young","Connector",0.231884057971014
"1142","SMN","Supp_Motor_Area_R_3","Young","Peripheral",0.036231884057971
"1143","SMN","Supp_Motor_Area_R_3","Young","Provincial",0.72463768115942
"1144","SMN","Supp_Motor_Area_R_3","Young","Satellite",0.0072463768115942
"1145","SMN","Supp_Motor_Area_R_3","Middle","Connector",0.326530612244898
"1146","SMN","Supp_Motor_Area_R_3","Middle","Peripheral",0.00680272108843537
"1147","SMN","Supp_Motor_Area_R_3","Middle","Provincial",0.625850340136054
"1148","SMN","Supp_Motor_Area_R_3","Middle","Satellite",0.0408163265306122
"1149","SMN","Supp_Motor_Area_R_3","Old","Connector",0.532710280373832
"1150","SMN","Supp_Motor_Area_R_3","Old","Peripheral",0.00934579439252336
"1151","SMN","Supp_Motor_Area_R_3","Old","Provincial",0.425233644859813
"1152","SMN","Supp_Motor_Area_R_3","Old","Satellite",0.0327102803738318
"1153","CON","Supp_Motor_Area_R_4","Young","Connector",0.349315068493151
"1154","CON","Supp_Motor_Area_R_4","Young","Peripheral",0.0205479452054795
"1155","CON","Supp_Motor_Area_R_4","Young","Provincial",0.0684931506849315
"1156","CON","Supp_Motor_Area_R_4","Young","Satellite",0.561643835616438
"1157","CON","Supp_Motor_Area_R_4","Middle","Connector",0.422077922077922
"1158","CON","Supp_Motor_Area_R_4","Middle","Peripheral",0.012987012987013
"1159","CON","Supp_Motor_Area_R_4","Middle","Provincial",0.103896103896104
"1160","CON","Supp_Motor_Area_R_4","Middle","Satellite",0.461038961038961
"1161","CON","Supp_Motor_Area_R_4","Old","Connector",0.406779661016949
"1162","CON","Supp_Motor_Area_R_4","Old","Peripheral",0.0225988700564972
"1163","CON","Supp_Motor_Area_R_4","Old","Provincial",0.0677966101694915
"1164","CON","Supp_Motor_Area_R_4","Old","Satellite",0.502824858757062
"1165","CON","Supp_Motor_Area_R_5","Young","Connector",0.53125
"1166","CON","Supp_Motor_Area_R_5","Young","Peripheral",0.1328125
"1167","CON","Supp_Motor_Area_R_5","Young","Provincial",0.171875
"1168","CON","Supp_Motor_Area_R_5","Young","Satellite",0.1640625
"1169","CON","Supp_Motor_Area_R_5","Middle","Connector",0.411764705882353
"1170","CON","Supp_Motor_Area_R_5","Middle","Peripheral",0.124183006535948
"1171","CON","Supp_Motor_Area_R_5","Middle","Provincial",0.30718954248366
"1172","CON","Supp_Motor_Area_R_5","Middle","Satellite",0.156862745098039
"1173","CON","Supp_Motor_Area_R_5","Old","Connector",0.565853658536585
"1174","CON","Supp_Motor_Area_R_5","Old","Peripheral",0.0341463414634146
"1175","CON","Supp_Motor_Area_R_5","Old","Provincial",0.146341463414634
